ID,YEAR,STATAREA,SPECIES,PROJECT,SAMPLE_SOURCE,SAMPLE_NUMBER,SAMPLE_START_DATE,SAMPLE_END_DATE,ENPRO TAG PLACE NAME,GEAR TYPE 3,STANDARD LENGTH,COLOUR FLESH,WEIGHT DETAILS,CWT TEST,PROJECT TYPE,SET,CATCH DATE END,LIFE STAGE,SCALE FORMAT,SCALE BOOK NUMBER,GEAR TYPE 2,SEX FINAL,CWT TAG CODE,ENPRO SMOLT OR YEARLING,ENPRO RUN NUMBER,MARKS,LENGTH UNKOWN,ORIGIN,FORK LENGTH NF,CATCH DATE START,TAG COLOUR,POH LENGTH,OTOLITH BOX,DNA CONTAINER TYPE,RIVER SEGMENT,ENPRO LOCATIOIN,ENPRO STOCK CODE,RADIO FREQ,MATURITY,SEX EXTERNAL EXAM,RESOLVED AGE,COMMENTS,RECORD FLAGGED,WEIGHT,RECORD FLAGGED COMMENTS,ENPRO LIVE,ENPRO TRANSACTION TYPE,COLOUR SKIN,GIRTH,START TIME,TOTAL LENGTH,DNA CONTAINER,OTOLITH BATCH NUM,SITE RIVER LOCATION,CAPTURE SOURCE DESIGNATION,DNA SPECIMEN NUMBER,SAMPLER,RADIO TAG,HOOK LOCATION,FECUNDITY,KEPT RELEASED,TAG TYPE,ADIPOSE FIN CLIP,SCALE BOOK FORMAT,ENPRO STOCK TYPE,SPAWNED,SCALE FORM,TAG NUM,OTOLITH SPECIMEN,SCALE BOOK SPECIMEN NUM,SUB AREA,ENPRO SOURCE FACILITY,UST DST,MARK TYPE,DNA TISSUE TYPE,VESSEL NAME,FISHERY,POF LENGTH,CAUDAL FIN REMOVED,CWT HEAD LABEL,PRE SPAWNED MORTALITY,FINAL USE DISTRIBUTION,HARVESTED,SEA LICE COUNT,EGG RETENTION,SAMPLING AGENCY,SAMPLE STAGE,CU POPULATION ID,GEAR TYPE 1,RESPONSIBLE SECTOR,FISH CONDITION,PROJECT_1,FISCAL_YEAR,SAMPLE_NUM,SAMPLE_SOURCE_1,LOCATION,GEAR,SPECIES_1,HART_CD,LIFE_HISTORY_STAGE,SAMPLE_START_DT,SAMPLE_END_DT,CONTAINER_LABEL_LAB,CONTAINER_LABEL,SCALE_FORMAT,READING_METHOD,SCALE_CONTAINER_ADDR,AGE,AGE_UOM,AGE_EU,AGE_GR,PART_AGE_CODE,BROOD_YEAR,HATCHERY_SITE_NAME,OTO_SPEC_ID,LAB_NUMBER,BOX_CODE,HATCH_CODE,THERMAL_MARK,OTO_STOCK
1510451,2012,27,124,Marble River Chinook Broodstock,River Assessment,102,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,2,2,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,891,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,2,04,EU,04,51,,,,119072,CN12-034,204,,Not Marked,
1510481,2012,27,124,Marble River Chinook Broodstock,River Assessment,103,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,3,3,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,880,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,3,4,MY,M4,4M,RG,,,119073,CN12-034,204,,Not Marked,
1510482,2012,27,124,Marble River Chinook Broodstock,River Assessment,104,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,4,4,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,802,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,4,04,EU,04,51,,,,119074,CN12-034,204,,Not Marked,
1510483,2012,27,124,Marble River Chinook Broodstock,River Assessment,105,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,5,5,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,877,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,5,4,MY,M4,4M,RG,,,119075,CN12-034,204,,Not Marked,
1510484,2012,27,124,Marble River Chinook Broodstock,River Assessment,106,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,6,6,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,845,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,6,04,EU,04,51,,,,119076,CN12-034,204,,Not Marked,
1510485,2012,27,124,Marble River Chinook Broodstock,River Assessment,107,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,7,7,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,802,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,7,04,EU,04,51,,,,119077,CN12-034,204,,Not Marked,
1510486,2012,27,124,Marble River Chinook Broodstock,River Assessment,108,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,8,8,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,725,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,8,03,EU,03,41,,,,119078,CN12-034,204,,Not Marked,
1510487,2012,27,124,Marble River Chinook Broodstock,River Assessment,109,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,9,9,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,744,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,9,03,EU,03,41,,,,119079,CN12-034,204,,Not Marked,
1510488,2012,27,124,Marble River Chinook Broodstock,River Assessment,110,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100306,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,10,10,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,841,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100306,100306,5 SCALES DOWN PER FISH,Scales,10,04,EU,04,51,,,,119080,CN12-034,204,,Not Marked,
1510489,2012,27,124,Marble River Chinook Broodstock,River Assessment,111,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,11,1,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,853,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,,,119081,CN12-034,204,,Not Marked,
1510490,2012,27,124,Marble River Chinook Broodstock,River Assessment,112,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,12,2,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,746,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,2,03,EU,03,41,,,,119082,CN12-034,204,,Not Marked,
1510520,2012,27,124,Marble River Chinook Broodstock,River Assessment,113,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,13,3,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,867,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,3,04,EU,04,51,,,,119083,CN12-034,204,,Not Marked,
1510521,2012,27,124,Marble River Chinook Broodstock,River Assessment,114,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,14,4,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,854,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,4,04,EU,04,51,,,,119084,CN12-034,204,,Not Marked,
1510522,2012,27,124,Marble River Chinook Broodstock,River Assessment,115,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,15,5,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,874,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,5,04,EU,04,51,,,,119085,CN12-034,204,,Not Marked,
1510523,2012,27,124,Marble River Chinook Broodstock,River Assessment,116,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,16,6,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,770,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,,,119086,CN12-034,204,,Not Marked,
1510524,2012,27,124,Marble River Chinook Broodstock,River Assessment,117,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,17,7,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,884,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,7,04,EU,04,51,,,,119087,CN12-034,204,,Not Marked,
1510525,2012,27,124,Marble River Chinook Broodstock,River Assessment,118,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,18,8,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,806,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,8,04,EU,04,51,,,,119088,CN12-034,204,,Not Marked,
1510526,2012,27,124,Marble River Chinook Broodstock,River Assessment,119,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,19,9,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,719,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,9,03,EU,03,41,,,,119089,CN12-034,204,,Not Marked,
1510527,2012,27,124,Marble River Chinook Broodstock,River Assessment,120,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92275,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,20,10,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,729,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92275,92275,5 SCALES DOWN PER FISH,Scales,10,03,EU,03,41,,,,119090,CN12-034,204,,Not Marked,
1510528,2012,27,124,Marble River Chinook Broodstock,River Assessment,121,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,21,1,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,843,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,,,119091,CN12-034,204,,Not Marked,
1510561,2012,27,124,Marble River Chinook Broodstock,River Assessment,123,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,23,3,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,885,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,3,04,EU,04,51,,,,119093,CN12-034,204,,Not Marked,
1510562,2012,27,124,Marble River Chinook Broodstock,River Assessment,124,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,24,4,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,761,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,4,03,EU,03,41,,,,119094,CN12-034,204,"3,2,2H","3,2,2H",H-MARBLE RIVER H
1510563,2012,27,124,Marble River Chinook Broodstock,River Assessment,125,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,25,5,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,745,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,5,3,MY,M3,3M,W,,,119095,CN12-034,204,"3,2,2H","3,2,2H",H-MARBLE RIVER H
1510564,2012,27,124,Marble River Chinook Broodstock,River Assessment,126,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,26,6,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,881,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,6,04,EU,04,51,,,,119096,CN12-034,204,,Not Marked,
1510565,2012,27,124,Marble River Chinook Broodstock,River Assessment,127,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,27,7,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,866,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,7,04,EU,04,51,,,,119097,CN12-034,204,,Not Marked,
1510566,2012,27,124,Marble River Chinook Broodstock,River Assessment,128,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,28,8,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,881,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,8,04,EU,04,51,,,,119098,CN12-034,204,,Not Marked,
1510567,2012,27,124,Marble River Chinook Broodstock,River Assessment,129,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,29,9,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,848,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,9,04,EU,04,51,,,,119099,CN12-034,204,,Not Marked,
1510568,2012,27,124,Marble River Chinook Broodstock,River Assessment,130,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,100309,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,30,10,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,750,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,100309,100309,5 SCALES DOWN PER FISH,Scales,10,03,EU,03,41,,,,119100,CN12-034,204,,Not Marked,
1510569,2012,27,124,Marble River Chinook Broodstock,River Assessment,131,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92274,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,31,1,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,855,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92274,92274,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,,,119101,CN12-034,204,,Not Marked,
1510570,2012,27,124,Marble River Chinook Broodstock,River Assessment,132,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92274,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,32,2,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,863,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92274,92274,5 SCALES DOWN PER FISH,Scales,2,04,EU,04,51,,,,119102,CN12-034,204,,Not Marked,
1510601,2012,27,124,Marble River Chinook Broodstock,River Assessment,133,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92274,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,33,3,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,853,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92274,92274,5 SCALES DOWN PER FISH,Scales,3,04,EU,04,51,,,,119103,CN12-034,204,,Not Marked,
1510603,2012,27,124,Marble River Chinook Broodstock,River Assessment,135,17-NOV-12,17-NOV-12,,,,,,not checked,Freshwater,,,adult,5 Down,92274,,Female,,,,,,,,17-Nov-2012,,,204,,Marble River - Chalet Pool,,,,,Female,,,,,,,,,,,,,CN12-034,Marble River,River,,Erin Wright,,,,Kept,,,single,,,,,35,5,,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,898,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,MARBLE RIVER CHINOOK - 2012,2012,2012/0487,ESCAPEMENT,MARBLE RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-12,17-NOV-12,92274,92274,5 SCALES DOWN PER FISH,Scales,5,04,EU,04,51,,,,119105,CN12-034,204,,Not Marked,
